"id","bom_id","product_id","product_uom","product_qty","component_type"
"bom_line_366","Camidex 100 ml","BCA001","kg",0.389,"raw_material"
"bom_line_367","Camidex 100 ml","BCS001","kg",0.5,"raw_material"
"bom_line_368","Camidex 100 ml","BSU002","kg",2,"raw_material"
"bom_line_369","Camidex 100 ml","BMP001","kg",0.2,"raw_material"
"bom_line_370","Camidex 100 ml","BPP001","kg",0.04,"raw_material"
"bom_line_371","Camidex 100 ml","BSC005","kg",0.67,"raw_material"
"bom_line_372","Camidex 100 ml","BSS001","kg",0.067,"raw_material"
"bom_line_373","Camidex 100 ml","BET002","g",25,"raw_material"
"bom_line_374","Camidex 100 ml","BEK001","Liter(s)",0.12,"raw_material"
"bom_line_375","Camidex 100 ml","BPO003","kg",0.09,"raw_material"
"bom_line_376","Camidex 100 ml","BAL001","Liter(s)",10,"raw_material"
"bom_line_377","Camidex 100 ml","BGL002","kg",3.786,"raw_material"
"bom_line_378","Camidex 100 ml","BSO002","kg",6.31,"raw_material"
"bom_line_379","Camidex 100 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_380","Camidex 100 ml","CBO004","Pcs",2000,"kemas_primer"
"bom_line_381","Camidex 100 ml","CDO004","Pcs",2000,"kemas_primer"
"bom_line_382","Camidex 100 ml","CET032","Pcs",1981,"kemas_sekunder"
"bom_line_383","Camidex 100 ml","CIN027","Pcs",1981,"kemas_sekunder"
"bom_line_384","Camidex 100 ml","CBR023","Pcs",1981,"kemas_sekunder"
"bom_line_385","Camidex 100 ml","CSH024","Pcs",13,"kemas_sekunder"
"bom_line_386","Camidex 100 ml","LBK010","Pcs",41,"kemas_sekunder"
"bom_line_387","Camidex 100 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_388","Camidex 100 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_389","Camidryl 60 ml","ADH001","kg",0.53,"raw_material"
"bom_line_390","Camidryl 60 ml","AAC002","kg",4,"raw_material"
"bom_line_391","Camidryl 60 ml","AAC002","kg",4,"raw_material"
"bom_line_392","Camidryl 60 ml","BSC002","kg",2,"raw_material"
"bom_line_393","Camidryl 60 ml","BCA001","kg",1.234,"raw_material"
"bom_line_394","Camidryl 60 ml","BSU002","kg",10,"raw_material"
"bom_line_395","Camidryl 60 ml","BMP001","kg",0.175,"raw_material"
"bom_line_396","Camidryl 60 ml","BPP001","kg",0.025,"raw_material"
"bom_line_397","Camidryl 60 ml","BXG001","kg",0.1,"raw_material"
"bom_line_398","Camidryl 60 ml","BSC005","kg",0.67,"raw_material"
"bom_line_399","Camidryl 60 ml","BSS001","kg",0.067,"raw_material"
"bom_line_400","Camidryl 60 ml","BAG001","g",12.5,"raw_material"
"bom_line_401","Camidryl 60 ml","BAL001","Liter(s)",0.5,"raw_material"
"bom_line_402","Camidryl 60 ml","BEA001","kg",0.103,"raw_material"
"bom_line_403","Camidryl 60 ml","BSO002","kg",26.096,"raw_material"
"bom_line_404","Camidryl 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_405","Camidryl 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_406","Camidryl 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_407","Camidryl 60 ml","CET035","Pcs",3279,"kemas_sekunder"
"bom_line_408","Camidryl 60 ml","CIN031","Pcs",3279,"kemas_sekunder"
"bom_line_409","Camidryl 60 ml","CBR026","Pcs",3279,"kemas_sekunder"
"bom_line_410","Camidryl 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_411","Camidryl 60 ml","LBK010","Pcs",67,"kemas_sekunder"
"bom_line_412","Camidryl 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_413","Camikolin 60 ml","AKA001","kg",59.16,"raw_material"
"bom_line_414","Camikolin 60 ml","APE001","kg",1.307,"raw_material"
"bom_line_415","Camikolin 60 ml","BSS001","kg",0.064,"raw_material"
"bom_line_416","Camikolin 60 ml","BMP001","kg",0.2,"raw_material"
"bom_line_417","Camikolin 60 ml","BPP001","kg",0.02,"raw_material"
"bom_line_418","Camikolin 60 ml","BCA001","kg",0.2,"raw_material"
"bom_line_419","Camikolin 60 ml","BPK001","kg",1,"raw_material"
"bom_line_420","Camikolin 60 ml","BCP001","kg",2,"raw_material"
"bom_line_421","Camikolin 60 ml","BXG001","kg",0.4,"raw_material"
"bom_line_422","Camikolin 60 ml","BGL002","kg",18.93,"raw_material"
"bom_line_423","Camikolin 60 ml","BSO002","kg",26.096,"raw_material"
"bom_line_424","Camikolin 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_425","Camikolin 60 ml","CBO002","Pcs",3300,"kemas_primer"
"bom_line_426","Camikolin 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_427","Camikolin 60 ml","CET038","Pcs",3278,"kemas_sekunder"
"bom_line_428","Camikolin 60 ml","CIN035","Pcs",3278,"kemas_sekunder"
"bom_line_429","Camikolin 60 ml","CBR029","Pcs",3278,"kemas_sekunder"
"bom_line_430","Camikolin 60 ml","CSH026","Pcs",22,"kemas_sekunder"
"bom_line_431","Camikolin 60 ml","LBK010","Pcs",67,"kemas_sekunder"
"bom_line_432","Camikolin 60 ml","CPB001","Roll",1.3,"kemas_sekunder"
"bom_line_433","Camivita Syrup 60 ml","AVA001","kg",0.063,"raw_material"
"bom_line_434","Camivita Syrup 60 ml","ATH003","kg",0.12,"raw_material"
"bom_line_435","Camivita Syrup 60 ml","ARP001","g",0.055,"raw_material"
"bom_line_436","Camivita Syrup 60 ml","APH007","kg",0.08,"raw_material"
"bom_line_437","Camivita Syrup 60 ml","ACY001","g",0.12,"raw_material"
"bom_line_438","Camivita Syrup 60 ml","ANI001","g",0.6,"raw_material"
"bom_line_439","Camivita Syrup 60 ml","ACP001","kg",0.2,"raw_material"
"bom_line_440","Camivita Syrup 60 ml","BPH003","kg",0.2,"raw_material"
"bom_line_441","Camivita Syrup 60 ml","BXG001","kg",0.2,"raw_material"
"bom_line_442","Camivita Syrup 60 ml","BMP001","kg",0.2,"raw_material"
"bom_line_443","Camivita Syrup 60 ml","BSU002","kg",22.5,"raw_material"
"bom_line_444","Camivita Syrup 60 ml","BCA001","kg",0.914,"raw_material"
"bom_line_445","Camivita Syrup 60 ml","BPH004","g",10,"raw_material"
"bom_line_446","Camivita Syrup 60 ml","BET002","g",25,"raw_material"
"bom_line_447","Camivita Syrup 60 ml","BSO002","kg",65.24,"raw_material"
"bom_line_448","Camivita Syrup 60 ml","BGL002","kg",25.238,"raw_material"
"bom_line_449","Camivita Syrup 60 ml","BPG001","kg",5.174,"raw_material"
"bom_line_450","Camivita Syrup 60 ml","BEK001","Liter(s)",0.36,"raw_material"
"bom_line_451","Camivita Syrup 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_452","Camivita Syrup 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_453","Camivita Syrup 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_454","Camivita Syrup 60 ml","CET044","Pcs",3279,"kemas_sekunder"
"bom_line_455","Camivita Syrup 60 ml","CIN044","Pcs",3279,"kemas_sekunder"
"bom_line_456","Camivita Syrup 60 ml","CBR039","Pcs",3279,"kemas_sekunder"
"bom_line_457","Camivita Syrup 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_458","Camivita Syrup 60 ml","LBK010","Pcs",67,"kemas_sekunder"
"bom_line_459","Camivita Syrup 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_460","Camivita Syrup 120 ml","AVA001","kg",0.063,"raw_material"
"bom_line_461","Camivita Syrup 120 ml","ATH003","kg",0.12,"raw_material"
"bom_line_462","Camivita Syrup 120 ml","ARP001","g",0.055,"raw_material"
"bom_line_463","Camivita Syrup 120 ml","APH007","kg",0.08,"raw_material"
"bom_line_464","Camivita Syrup 120 ml","ACY001","g",0.12,"raw_material"
"bom_line_465","Camivita Syrup 120 ml","ANI001","g",0.6,"raw_material"
"bom_line_466","Camivita Syrup 120 ml","ACP001","kg",0.2,"raw_material"
"bom_line_467","Camivita Syrup 120 ml","BPH003","kg",0.2,"raw_material"
"bom_line_468","Camivita Syrup 120 ml","BXG001","kg",0.2,"raw_material"
"bom_line_469","Camivita Syrup 120 ml","BMP001","kg",0.2,"raw_material"
"bom_line_470","Camivita Syrup 120 ml","BSU002","kg",22.5,"raw_material"
"bom_line_471","Camivita Syrup 120 ml","BCA001","kg",0.914,"raw_material"
"bom_line_472","Camivita Syrup 120 ml","BPH004","g",10,"raw_material"
"bom_line_473","Camivita Syrup 120 ml","BET002","g",25,"raw_material"
"bom_line_474","Camivita Syrup 120 ml","BSO002","kg",65.24,"raw_material"
"bom_line_475","Camivita Syrup 120 ml","BGL002","kg",25.238,"raw_material"
"bom_line_476","Camivita Syrup 120 ml","BPG001","kg",5.174,"raw_material"
"bom_line_477","Camivita Syrup 120 ml","BEK001","Liter(s)",0.36,"raw_material"
"bom_line_478","Camivita Syrup 120 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_479","Camivita Syrup 120 ml","CBO005","Pcs",1650,"kemas_primer"
"bom_line_480","Camivita Syrup 120 ml","CDO004","Pcs",1650,"kemas_primer"
"bom_line_481","Camivita Syrup 120 ml","CRD001","Pcs",1639,"kemas_primer"
"bom_line_482","Camivita Syrup 120 ml","CET045","Pcs",1640,"kemas_sekunder"
"bom_line_483","Camivita Syrup 120 ml","CIN043","Pcs",1640,"kemas_sekunder"
"bom_line_484","Camivita Syrup 120 ml","CBR039","Pcs",3279,"kemas_sekunder"
"bom_line_485","Camivita Syrup 120 ml","CSH023","Pcs",17,"kemas_sekunder"
"bom_line_486","Camivita Syrup 120 ml","LBK010","Pcs",33,"kemas_sekunder"
"bom_line_487","Camivita Syrup 120 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_488","Casetamol 60 ml","AAC001","kg",5.3,"raw_material"
"bom_line_489","Casetamol 60 ml","BMP001","kg",0.22,"raw_material"
"bom_line_490","Casetamol 60 ml","BPP001","kg",0.066,"raw_material"
"bom_line_491","Casetamol 60 ml","BPK001","kg",1,"raw_material"
"bom_line_492","Casetamol 60 ml","BSC005","kg",0.9,"raw_material"
"bom_line_493","Casetamol 60 ml","BSS001","kg",0.09,"raw_material"
"bom_line_494","Casetamol 60 ml","BSU002","kg",5,"raw_material"
"bom_line_495","Casetamol 60 ml","BRR001","g",5,"raw_material"
"bom_line_496","Casetamol 60 ml","BAL001","Liter(s)",10,"raw_material"
"bom_line_497","Casetamol 60 ml","BGL002","kg",12.619,"raw_material"
"bom_line_498","Casetamol 60 ml","BPG001","kg",20.696,"raw_material"
"bom_line_499","Casetamol 60 ml","BPO003","kg",0.135,"raw_material"
"bom_line_500","Casetamol 60 ml","BPW001","Liter(s)",220,"raw_material"
"bom_line_501","Casetamol 60 ml","CBO009","Pcs",3620,"kemas_primer"
"bom_line_502","Casetamol 60 ml","CDO004","Pcs",3620,"kemas_primer"
"bom_line_503","Casetamol 60 ml","CET050","Pcs",3607,"kemas_sekunder"
"bom_line_504","Casetamol 60 ml","CIN050","Pcs",3607,"kemas_sekunder"
"bom_line_505","Casetamol 60 ml","CBR046","Pcs",3607,"kemas_sekunder"
"bom_line_506","Casetamol 60 ml","CSH017","Pcs",24,"kemas_sekunder"
"bom_line_507","Casetamol 60 ml","LBK010","Pcs",74,"kemas_sekunder"
"bom_line_508","Casetamol 60 ml","CPB001","Roll",2,"kemas_sekunder"
"bom_line_509","Chlorampenicol 60 ml","ACP002","kg",9,"raw_material"
"bom_line_510","Chlorampenicol 60 ml","BPO001","kg",1.716,"raw_material"
"bom_line_511","Chlorampenicol 60 ml","BCS001","kg",2.6,"raw_material"
"bom_line_512","Chlorampenicol 60 ml","BMP001","kg",0.36,"raw_material"
"bom_line_513","Chlorampenicol 60 ml","BPP001","kg",0.06,"raw_material"
"bom_line_514","Chlorampenicol 60 ml","BSS001","kg",0.05,"raw_material"
"bom_line_515","Chlorampenicol 60 ml","BSC005","kg",0.3,"raw_material"
"bom_line_516","Chlorampenicol 60 ml","BMA002","kg",0.2,"raw_material"
"bom_line_517","Chlorampenicol 60 ml","BSC002","kg",0.1,"raw_material"
"bom_line_518","Chlorampenicol 60 ml","BEV001","kg",174.048,"raw_material"
"bom_line_519","Chlorampenicol 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_520","Chlorampenicol 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_521","Chlorampenicol 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_522","Chlorampenicol 60 ml","CET054","Pcs",3226,"kemas_sekunder"
"bom_line_523","Chlorampenicol 60 ml","CBR051","Pcs",3226,"kemas_sekunder"
"bom_line_524","Chlorampenicol 60 ml","CRA007","Set",65,"kemas_sekunder"
"bom_line_525","Chlorampenicol 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_526","Chlorampenicol 60 ml","LBK010","Pcs",66,"kemas_sekunder"
"bom_line_527","Chlorampenicol 60 ml","CCT001","Roll",2,"kemas_sekunder"
"bom_line_528","Chlorampenicol 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_529","Cotrimoksazole 60 ml","ATR001","kg",1.64,"raw_material"
"bom_line_530","Cotrimoksazole 60 ml","ASU001","kg",8.1,"raw_material"
"bom_line_531","Cotrimoksazole 60 ml","BCS001","kg",1.625,"raw_material"
"bom_line_532","Cotrimoksazole 60 ml","BMP001","kg",0.3,"raw_material"
"bom_line_533","Cotrimoksazole 60 ml","BSU002","kg",8,"raw_material"
"bom_line_534","Cotrimoksazole 60 ml","BSU002","kg",57,"raw_material"
"bom_line_535","Cotrimoksazole 60 ml","BSC005","kg",0.2,"raw_material"
"bom_line_536","Cotrimoksazole 60 ml","BSS001","kg",0.1,"raw_material"
"bom_line_537","Cotrimoksazole 60 ml","BSC003","kg",0.5,"raw_material"
"bom_line_538","Cotrimoksazole 60 ml","BCA001","kg",0.092,"raw_material"
"bom_line_539","Cotrimoksazole 60 ml","BRR001","g",2.5,"raw_material"
"bom_line_540","Cotrimoksazole 60 ml","BGL002","kg",2.524,"raw_material"
"bom_line_541","Cotrimoksazole 60 ml","BES001","Liter(s)",0.1,"raw_material"
"bom_line_542","Cotrimoksazole 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_543","Cotrimoksazole 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_544","Cotrimoksazole 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_545","Cotrimoksazole 60 ml","CET059","Pcs",3226,"kemas_sekunder"
"bom_line_546","Cotrimoksazole 60 ml","CBR055","Pcs",3226,"kemas_sekunder"
"bom_line_547","Cotrimoksazole 60 ml","CRA007","Set",65,"kemas_sekunder"
"bom_line_548","Cotrimoksazole 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_549","Cotrimoksazole 60 ml","LBK010","Pcs",66,"kemas_sekunder"
"bom_line_550","Cotrimoksazole 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_551","Daganak 100 ml","AGU001","kg",2.05,"raw_material"
"bom_line_552","Daganak 100 ml","BSU002","kg",50,"raw_material"
"bom_line_553","Daganak 100 ml","BMP001","kg",0.2,"raw_material"
"bom_line_554","Daganak 100 ml","BSC005","kg",0.67,"raw_material"
"bom_line_555","Daganak 100 ml","BSS001","kg",0.067,"raw_material"
"bom_line_556","Daganak 100 ml","BAL001","Liter(s)",2,"raw_material"
"bom_line_557","Daganak 100 ml","BGL002","kg",12.619,"raw_material"
"bom_line_558","Daganak 100 ml","BSO002","kg",13.048,"raw_material"
"bom_line_559","Daganak 100 ml","BPO003","kg",0.045,"raw_material"
"bom_line_560","Daganak 100 ml","BAO001","kg",0.092,"raw_material"
"bom_line_561","Daganak 100 ml","BAS001","Liter(s)",0.32,"raw_material"
"bom_line_562","Daganak 100 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_563","Daganak 100 ml","CBO002","Pcs",2000,"kemas_primer"
"bom_line_564","Daganak 100 ml","CDO004","Pcs",2000,"kemas_primer"
"bom_line_565","Daganak 100 ml","CET001","Pcs",1991,"kemas_sekunder"
"bom_line_566","Daganak 100 ml","CBR056","Pcs",1991,"kemas_sekunder"
"bom_line_567","Daganak 100 ml","CRA005","Set",40,"kemas_sekunder"
"bom_line_568","Daganak 100 ml","CSH024","Pcs",13,"kemas_sekunder"
"bom_line_569","Daganak 100 ml","LBK010","Pcs",41,"kemas_sekunder"
"bom_line_570","Daganak 100 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_571","Dextromethorphan 60 ml","ADH005","kg",0.42,"raw_material"
"bom_line_572","Dextromethorphan 60 ml","BSU002","kg",30,"raw_material"
"bom_line_573","Dextromethorphan 60 ml","BMP001","kg",0.165,"raw_material"
"bom_line_574","Dextromethorphan 60 ml","BPP001","kg",0.025,"raw_material"
"bom_line_575","Dextromethorphan 60 ml","BSC005","kg",0.2,"raw_material"
"bom_line_576","Dextromethorphan 60 ml","BRR001","g",5,"raw_material"
"bom_line_577","Dextromethorphan 60 ml","BES001","Liter(s)",0.04,"raw_material"
"bom_line_578","Dextromethorphan 60 ml","BAL001","Liter(s)",10,"raw_material"
"bom_line_579","Dextromethorphan 60 ml","BGL002","kg",12.619,"raw_material"
"bom_line_580","Dextromethorphan 60 ml","BSO002","kg",12.619,"raw_material"
"bom_line_581","Dextromethorphan 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_582","Dextromethorphan 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_583","Dextromethorphan 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_584","Dextromethorphan 60 ml","CET061","Pcs",3279,"kemas_sekunder"
"bom_line_585","Dextromethorphan 60 ml","CBR059","Pcs",3279,"kemas_sekunder"
"bom_line_586","Dextromethorphan 60 ml","CRA007","Set",66,"kemas_sekunder"
"bom_line_587","Dextromethorphan 60 ml","CSH012","Pcs",22,"kemas_sekunder"
"bom_line_588","Dextromethorphan 60 ml","LBK010","Pcs",67,"kemas_sekunder"
"bom_line_589","Dextromethorphan 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_590","Kosaka 60 ml","AAC001","kg",4.8,"raw_material"
"bom_line_591","Kosaka 60 ml","ADH005","kg",0.4,"raw_material"
"bom_line_592","Kosaka 60 ml","APH003","kg",0.14,"raw_material"
"bom_line_593","Kosaka 60 ml","ACM001","kg",0.02,"raw_material"
"bom_line_594","Kosaka 60 ml","BMP001","kg",0.2,"raw_material"
"bom_line_595","Kosaka 60 ml","BSC003","kg",0.25,"raw_material"
"bom_line_596","Kosaka 60 ml","BCA001","kg",0.092,"raw_material"
"bom_line_597","Kosaka 60 ml","BSC005","kg",1.5,"raw_material"
"bom_line_598","Kosaka 60 ml","BSS001","kg",0.15,"raw_material"
"bom_line_599","Kosaka 60 ml","BPK001","kg",2,"raw_material"
"bom_line_600","Kosaka 60 ml","BSU002","kg",40,"raw_material"
"bom_line_601","Kosaka 60 ml","BEE001","g",40,"raw_material"
"bom_line_602","Kosaka 60 ml","BFB002","g",0.25,"raw_material"
"bom_line_603","Kosaka 60 ml","BSO002","kg",39.144,"raw_material"
"bom_line_604","Kosaka 60 ml","BAL001","Liter(s)",4,"raw_material"
"bom_line_605","Kosaka 60 ml","BGL002","kg",31.548,"raw_material"
"bom_line_606","Kosaka 60 ml","BPG001","kg",10.348,"raw_material"
"bom_line_607","Kosaka 60 ml","BEG001","kg",0.362,"raw_material"
"bom_line_608","Kosaka 60 ml","BPO003","kg",0.067,"raw_material"
"bom_line_609","Kosaka 60 ml","BPW001","Liter(s)",200,"raw_material"
"bom_line_610","Kosaka 60 ml","CBO009","Pcs",3300,"kemas_primer"
"bom_line_611","Kosaka 60 ml","CDO004","Pcs",3300,"kemas_primer"
"bom_line_612","Kosaka 60 ml","CET072","Pcs",3279,"kemas_sekunder"
"bom_line_613","Kosaka 60 ml","CIN078","Pcs",3279,"kemas_sekunder"
"bom_line_614","Kosaka 60 ml","CBR072","Pcs",3279,"kemas_sekunder"
"bom_line_615","Kosaka 60 ml","CSH017","Pcs",22,"kemas_sekunder"
"bom_line_616","Kosaka 60 ml","LBK010","Pcs",67,"kemas_sekunder"
"bom_line_617","Kosaka 60 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_618","OBH 100 ml","AGS002","kg",4,"raw_material"
"bom_line_619","OBH 100 ml","AAC002","kg",4,"raw_material"
"bom_line_620","OBH 100 ml","AAC002","kg",4,"raw_material"
"bom_line_621","OBH 100 ml","BMP001","kg",0.2,"raw_material"
"bom_line_622","OBH 100 ml","BPP001","kg",0.06,"raw_material"
"bom_line_623","OBH 100 ml","BSC005","kg",0.67,"raw_material"
"bom_line_624","OBH 100 ml","BSS001","kg",0.067,"raw_material"
"bom_line_625","OBH 100 ml","BAL001","Liter(s)",2,"raw_material"
"bom_line_626","OBH 100 ml","BPO003","kg",0.225,"raw_material"
"bom_line_627","OBH 100 ml","BAO001","kg",0.287,"raw_material"
"bom_line_628","OBH 100 ml","BAS001","Liter(s)",0.35,"raw_material"
"bom_line_629","OBH 100 ml","BEC001","kg",0.05,"raw_material"
"bom_line_630","OBH 100 ml","BPW001","Liter(s)",220,"raw_material"
"bom_line_631","OBH 100 ml","CBO002","Pcs",2000,"kemas_primer"
"bom_line_632","OBH 100 ml","CDO004","Pcs",2000,"kemas_primer"
"bom_line_633","OBH 100 ml","CET082","Pcs",2021,"kemas_sekunder"
"bom_line_634","OBH 100 ml","CBR078","Pcs",1981,"kemas_sekunder"
"bom_line_635","OBH 100 ml","CIN089","Pcs",1981,"kemas_sekunder"
"bom_line_636","OBH 100 ml","CSH026","Pcs",13,"kemas_sekunder"
"bom_line_637","OBH 100 ml","LBK010","Pcs",41,"kemas_sekunder"
"bom_line_638","OBH 100 ml","CPB001","Roll",1,"kemas_sekunder"
"bom_line_639","OBH 100 ml TD","AGS002","kg",4,"raw_material"
"bom_line_640","OBH 100 ml TD","AAC002","kg",4,"raw_material"
"bom_line_641","OBH 100 ml TD","AAC002","kg",4,"raw_material"
"bom_line_642","OBH 100 ml TD","BMP001","kg",0.2,"raw_material"
"bom_line_643","OBH 100 ml TD","BPP001","kg",0.06,"raw_material"
"bom_line_644","OBH 100 ml TD","BSC005","kg",0.67,"raw_material"
"bom_line_645","OBH 100 ml TD","BSS001","kg",0.067,"raw_material"
"bom_line_646","OBH 100 ml TD","BAL001","Liter(s)",2,"raw_material"
"bom_line_647","OBH 100 ml TD","BPO003","kg",0.225,"raw_material"
"bom_line_648","OBH 100 ml TD","BAO001","kg",0.287,"raw_material"
"bom_line_649","OBH 100 ml TD","BAS001","Liter(s)",0.35,"raw_material"
"bom_line_650","OBH 100 ml TD","BEC001","kg",0.1,"raw_material"
"bom_line_651","OBH 100 ml TD","BPW001","Liter(s)",200,"raw_material"
"bom_line_652","OBH 100 ml TD","CBO002","Pcs",2000,"kemas_primer"
"bom_line_653","OBH 100 ml TD","CDO004","Pcs",2000,"kemas_primer"
"bom_line_654","OBH 100 ml TD","CET082","Pcs",1981,"kemas_sekunder"
"bom_line_655","OBH 100 ml TD","CBR078","Pcs",1981,"kemas_sekunder"
"bom_line_656","OBH 100 ml TD","CSH024","Pcs",13,"kemas_sekunder"
"bom_line_657","OBH 100 ml TD","CRA005","Set",40,"kemas_sekunder"
"bom_line_658","OBH 100 ml TD","LBK010","Pcs",41,"kemas_sekunder"
"bom_line_659","OBH 100 ml TD","CCT001","Roll",1,"kemas_sekunder"
"bom_line_660","OBH 100 ml TD","CCT001","Roll",1,"kemas_sekunder"
"bom_line_661","OBH 100 ml TD","CPB001","Roll",1,"kemas_sekunder"
"bom_line_662","OBH 100 ml Gepeng","AGS002","kg",6.67,"raw_material"
"bom_line_663","OBH 100 ml Gepeng","AAC002","kg",4,"raw_material"
"bom_line_664","OBH 100 ml Gepeng","AAC002","kg",4,"raw_material"
"bom_line_665","OBH 100 ml Gepeng","BXG001","kg",0.4,"raw_material"
"bom_line_666","OBH 100 ml Gepeng","BMP001","kg",0.2,"raw_material"
"bom_line_667","OBH 100 ml Gepeng","BPP001","kg",0.06,"raw_material"
"bom_line_668","OBH 100 ml Gepeng","BSC005","kg",0.67,"raw_material"
"bom_line_669","OBH 100 ml Gepeng","BSS001","kg",0.007,"raw_material"
"bom_line_670","OBH 100 ml Gepeng","BAL001","Liter(s)",2,"raw_material"
"bom_line_671","OBH 100 ml Gepeng","BGL002","kg",25.238,"raw_material"
"bom_line_672","OBH 100 ml Gepeng","BSO002","kg",26.096,"raw_material"
"bom_line_673","OBH 100 ml Gepeng","BPO003","kg",0.225,"raw_material"
"bom_line_674","OBH 100 ml Gepeng","BAO001","kg",0.287,"raw_material"
"bom_line_675","OBH 100 ml Gepeng","BAS001","Liter(s)",0.35,"raw_material"
"bom_line_676","OBH 100 ml Gepeng","BCB001","g",100,"raw_material"
"bom_line_677","OBH 100 ml Gepeng","BEC001","kg",0.05,"raw_material"
"bom_line_678","OBH 100 ml Gepeng","BPW001","Liter(s)",200,"raw_material"
"bom_line_679","OBH 100 ml Gepeng","CBO006","Pcs",2000,"kemas_primer"
"bom_line_680","OBH 100 ml Gepeng","CBO006","Pcs",2000,"kemas_primer"
"bom_line_681","OBH 100 ml Gepeng","CDO004","Pcs",2000,"kemas_primer"
"bom_line_682","OBH 100 ml Gepeng","CET081","Pcs",1981,"kemas_sekunder"
"bom_line_683","OBH 100 ml Gepeng","CBR078","Pcs",1981,"kemas_sekunder"
"bom_line_684","OBH 100 ml Gepeng","CIN088","Pcs",1981,"kemas_sekunder"
"bom_line_685","OBH 100 ml Gepeng","CSH026","Pcs",13,"kemas_sekunder"
"bom_line_686","OBH 100 ml Gepeng","CPB001","Roll",1,"kemas_sekunder"
"bom_line_687","OBH 100 ml Export","AGS002","kg",4.5,"raw_material"
"bom_line_688","OBH 100 ml Export","AAC002","kg",4,"raw_material"
"bom_line_689","OBH 100 ml Export","AAC002","kg",4,"raw_material"
"bom_line_690","OBH 100 ml Export","BMP001","kg",0.2,"raw_material"
"bom_line_691","OBH 100 ml Export","BPP001","kg",0.06,"raw_material"
"bom_line_692","OBH 100 ml Export","BSC005","kg",0.67,"raw_material"
"bom_line_693","OBH 100 ml Export","BSS001","kg",0.067,"raw_material"
"bom_line_694","OBH 100 ml Export","BSU002","kg",2,"raw_material"
"bom_line_695","OBH 100 ml Export","BAL001","Liter(s)",2,"raw_material"
"bom_line_696","OBH 100 ml Export","BPO003","kg",0.225,"raw_material"
"bom_line_697","OBH 100 ml Export","BAO001","kg",0.287,"raw_material"
"bom_line_698","OBH 100 ml Export","BAS001","Liter(s)",0.35,"raw_material"
"bom_line_699","OBH 100 ml Export","BEC001","kg",0.26,"raw_material"
"bom_line_700","OBH 100 ml Export","BPW001","Liter(s)",200,"raw_material"
"bom_line_701","OBH 100 ml Export","CBO002","Pcs",2000,"kemas_primer"
"bom_line_702","OBH 100 ml Export","CDO004","Pcs",2000,"kemas_primer"
"bom_line_703","OBH 100 ml Export","CET083","Pcs",1990,"kemas_sekunder"
"bom_line_704","OBH 100 ml Export","CBR079","Pcs",1990,"kemas_sekunder"
"bom_line_705","OBH 100 ml Export","CIN003","Pcs",1990,"kemas_sekunder"
"bom_line_706","OBH 100 ml Export","LBK027","Pcs",40,"kemas_sekunder"
"bom_line_707","OBH 100 ml Export","CPB001","Roll",0.3,"kemas_sekunder"
"bom_line_708","Paracetamol 60 ml","AAC001","kg",5.3,"raw_material"
"bom_line_709","Paracetamol 60 ml","BMP001","kg",0.2,"raw_material"
"bom_line_710","Paracetamol 60 ml","BPP001","kg",0.1,"raw_material"
"bom_line_711","Paracetamol 60 ml","BSU002","kg",30,"raw_material"
